name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty
LB1,Little Belt Mountains,47.23,249.26,8,182.7,-72.6,399.4,2.5,,79.2,257.0,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,shonkinite,Igneous:Intrusive,Not Specified,Shonkinite,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,"Radiometric age of 51.1 Ma listed for this site; recalculated from Marvin et al. (1973), but details and errors not provided.",10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,76.9217723812688,-79.18498731466956,-72.6,182.7,-79.18498731466956,76.9217723812688,7.399999999999999
LB2,Little Belt Mountains,46.79,249.32,8,173.4,-62.5,319.7,2.8,,84.5,129.0,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,minette,Igneous:Intrusive,Not Specified,Minette,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,"Radiometric age of 54.1 Ma listed for this site; recalculated from Marvin et al. (1973), but details and errors not provided.",10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,309.30642231307286,-84.50662305005372,-62.5,173.4,-84.50662305005372,309.30642231307286,7.399999999999999
LB3,Little Belt Mountains,46.87,249.32999999999998,10,13.4,67.1,204.3,3.1,,80.6,316.1,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,Quartz Latite,Igneous:Intrusive,Not Specified,Quartz Latite,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,"Radiometric age of 55.3 Ma listed for this site; recalculated from Marvin et al. (1973), but details and errors not provided.",10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,316.13902529516366,80.63596935607507,-67.1,193.4,-80.63596935607507,136.13902529516366,7.399999999999999
LB5,Little Belt Mountains,46.83,249.31,8,172.3,-48.5,128.9,4.4,,71.6,91.0,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,lamprophyre,Igneous:Intrusive,Not Specified,Lamprophyre,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,K-Ar age estimates not re-calculated (from 1980 standards); range taken from Diehl et al. (1980) who cites re-calculated estimates from Marvin et al. (1973),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,271.04488294872004,-71.63942970984675,-48.5,172.3,-71.63942970984675,271.04488294872004,7.399999999999999
LB6**,Little Belt Mountains,47.06,249.28,8,7.9,56.3,178.8,3.7,,78.3,36.7,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,minette,Igneous:Intrusive,Not Specified,Minette,AF,0,0,,0,,0,0,[11],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),radiometric age indicates Paleocene age so rejected from Eocene mean,"**Radiometric age of 59.2 Ma listed for this site (so rejected from Eocene mean due to this older age); age recalculated from Marvin et al. (1973), but details and errors not provided.",10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,36.61593651081899,78.24322067047143,-56.3,187.9,-78.24322067047143,216.61593651081898,7.399999999999999
LB7*,Little Belt Mountains,46.85,249.31,8,226.0,-57.6,48.5,7.1,,55.6,336.8,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,minette,Igneous:Intrusive,Not Specified,Minette,AF,0,0,,0,,0,0,[9],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,K-Ar age estimates not re-calculated (from 1980 standards); range taken from Diehl et al. (1980) who cites re-calculated estimates from Marvin et al. (1973),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,156.75996399030208,-55.556252762286015,-57.6,226.0,-55.556252762286015,156.75996399030208,7.399999999999999
LB8,Little Belt Mountains,47.22,249.26999999999998,9,207.3,-62.2,137.9,4.0,,70.6,340.2,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,syenite,Igneous:Intrusive,Not Specified,Syenite,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,K-Ar age estimates not re-calculated (from 1980 standards); range taken from Diehl et al. (1980) who cites re-calculated estimates from Marvin et al. (1973),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,160.2844032457896,-70.55818009157406,-62.2,207.3,-70.55818009157406,160.2844032457896,7.399999999999999
LB9*,Little Belt Mountains,46.8,249.3,8,32.6,65.4,3.3,27.2,,,,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,lamprophyre,Igneous:Intrusive,Not Specified,Lamprophyre,AF,0,0,,0,,0,0,[3],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,K-Ar age estimates not re-calculated (from 1980 standards); range taken from Diehl et al. (1980) who cites re-calculated estimates from Marvin et al. (1973),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,325.3863101949194,67.98532645771454,-65.4,212.6,-67.98532645771454,145.38631019491942,7.399999999999999
LB10,Little Belt Mountains,46.81,249.3,8,166.5,-70.4,39.2,7.9,,78.5,206.4,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,lamprophyre,Igneous:Intrusive,Not Specified,Lamprophyre,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,K-Ar age estimates not re-calculated (from 1980 standards); range taken from Diehl et al. (1980) who cites re-calculated estimates from Marvin et al. (1973),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,26.499518618518,-78.50339570413652,-70.4,166.5,-78.50339570413652,26.499518618518,7.399999999999999
LB11,Little Belt Mountains,46.81,249.3,8,17.4,67.3,166.6,4.1,,78.0,316.7,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,lamprophyre,Igneous:Intrusive,Not Specified,Lamprophyre,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,K-Ar age estimates not re-calculated (from 1980 standards); range taken from Diehl et al. (1980) who cites re-calculated estimates from Marvin et al. (1973),10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,317.0478500572689,78.03431442177406,-67.3,197.4,-78.03431442177406,137.04785005726887,7.399999999999999
LB12,Little Belt Mountains,46.97,249.28,6,310.5,62.5,81.9,6.3,,55.7,172.7,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,rhyolite,Igneous:Intrusive,Not Specified,Rhyolite,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,"Radiometric age of 50.9 Ma listed for this site; recalculated from Marvin et al. (1973), but details and errors not provided.",10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,172.6459510879922,55.68926298695636,-62.5,130.5,-55.68926298695636,352.6459510879922,7.399999999999999
LB13,Little Belt Mountains,46.96,249.28,7,1.2,79.2,43.1,9.3,,67.9,250.4,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,rhyolite,Igneous:Intrusive,Not Specified,Rhyolite,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,"Radiometric age of 50.9 Ma listed for this site; recalculated from Marvin et al. (1973), but details and errors not provided.",10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,250.4137691099153,67.83476899084208,-79.2,181.2,-67.83476899084208,70.41376910991531,7.399999999999999
LB14,Little Belt Mountains,47.05,249.42000000000002,8,341.2,66.2,307.6,2.8,,77.3,173.5,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,Quartz Latite,Igneous:Intrusive,Not Specified,Quartz Latite,AF,0,0,,0,,0,1,[],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,"Radiometric age of 54.2 Ma listed for this site; recalculated from Marvin et al. (1973), but details and errors not provided.",10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,173.28205493895433,77.31566677084005,-66.2,161.2,-77.31566677084005,353.28205493895433,7.399999999999999
LB15*,Little Belt Mountains,47.06,249.41,8,74.5,51.8,56.4,7.0,,33.1,325.6,,,,,51.599999999999994,47.9,,55.3,,uniform,igneous,shallow intrusive,granite,Igneous:Intrusive,Not Specified,Granite,AF,0,0,,0,,0,0,[9],Diehl et al. (1983),Marvin et al. (1973); recalculated with new decay constants by Diehl et al. (1983),,"Radiometric age of 47.9 Ma listed for this site; recalculated from Marvin et al. (1973), but details and errors not provided.",10.1029/JB088iB12p10593:https://geoinfo.nmt.edu/publications/periodicals/isochronwest/29/IW_v29_p05.pdf,N_Montana_intrusions,325.5809044088845,33.1106055284095,-51.8,254.5,-33.1106055284095,145.58090440888452,7.399999999999999
5L209,Long Valley Caldera - late basalts and trachyandesites,37.5887930503721,-118.890084716803,5,338.0,37.6,234.0,5.0,,64.8,116.3,,,,,0.064,0.036000000000000004,,0.092,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00633,Long_Valley_Caldera_volcanics,116.30000000000058,64.79999999999997,-37.6,158.0,-64.79999999999997,296.3000000000006,0.055999999999999994
5L233,Long Valley Caldera - late basalts and trachyandesites,37.7086040735686,-118.718051026521,8,332.3,37.9,1604.0,1.4,,61.0,124.6,,,,,0.157,0.086,0.02,0.228,0.164,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,Age range based on range of ages for late basalts; K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00634,Long_Valley_Caldera_volcanics,124.59999999937614,60.99999999982617,-37.9,152.3,-60.99999999982617,304.5999999993761,0.14200000000000002
5L352,Long Valley Caldera - late basalts and trachyandesites,37.5788594499243,-119.020020119385,8,17.7,25.8,741.0,2.0,,61.3,23.0,,,,,0.086,0.06599999999999999,,0.106,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00635,Long_Valley_Caldera_volcanics,22.999999999996103,61.30000000000292,-25.8,197.7,-61.30000000000292,202.9999999999961,0.04000000000000001
5L452,Long Valley Caldera - late basalts and trachyandesites,37.6718542741615,-119.051494043901,8,350.9,45.3,331.0,3.1,,76.7,98.8,,,,,0.157,0.086,0.02,0.228,0.164,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,NRM,0,0,N,0,,0,0,[1],Mankinen et al. (1986),Mankinen et al. (1986),only NRM reported,Age range based on range of ages for late basalts; K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00636,Long_Valley_Caldera_volcanics,98.80000000000103,76.70000000000006,-45.3,170.89999999999998,-76.70000000000006,278.80000000000103,0.14200000000000002
5L460,Long Valley Caldera - late basalts and trachyandesites,37.675697710291,-119.090541038276,8,345.2,47.9,494.0,2.5,,74.9,120.0,,,,,0.157,0.086,0.02,0.228,0.164,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,NRM,0,0,N,0,,0,0,[1],Mankinen et al. (1986),Mankinen et al. (1986),only NRM reported,Age range based on range of ages for late basalts; K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00637,Long_Valley_Caldera_volcanics,119.99999999940566,74.89999999990393,-47.9,165.2,-74.89999999990393,299.99999999940565,0.14200000000000002
5L468,Long Valley Caldera - late basalts and trachyandesites,37.658373945766,-119.129066344601,8,348.7,48.1,128.0,4.9,,77.3,112.0,,,,,0.157,0.086,0.02,0.228,0.164,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,NRM,0,0,N,0,,0,0,[1],Mankinen et al. (1986),Mankinen et al. (1986),only NRM reported,Age range based on range of ages for late basalts; K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00638,Long_Valley_Caldera_volcanics,112.00000000000024,77.30000000000003,-48.1,168.7,-77.30000000000003,292.0000000000002,0.14200000000000002
5L344,Long Valley Caldera - late basalts and trachyandesites,37.5685541574263,-118.757625937055,8,5.8,48.4,471.0,2.6,,80.5,29.0,,,,,0.095,0.069,,0.121,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00639,Long_Valley_Caldera_volcanics,28.999999904462978,80.50000002534604,-48.4,185.8,-80.50000002534604,208.99999990446298,0.05199999999999999
5L444,Long Valley Caldera - late basalts and trachyandesites,37.7,-119.1,8,6.3,56.3,515.0,2.5,,84.9,338.5,,,,,0.157,0.086,0.02,0.228,0.164,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,NRM,0,0,N,0,,0,0,[1],Mankinen et al. (1986),Mankinen et al. (1986),only NRM reported,Age range based on range of ages for late basalts; K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00640,Long_Valley_Caldera_volcanics,338.4987168236739,84.91824277472375,-56.3,186.3,-84.91824277472375,158.49871682367387,0.14200000000000002
5L334,Long Valley Caldera - late basalts and trachyandesites,37.7460847365336,-117.907828497098,5,358.9,58.5,411.0,3.8,,88.3,212.0,,,,,0.103,0.08499999999999999,,0.121,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00641,Long_Valley_Caldera_volcanics,212.00000001880014,88.29999999903717,-58.5,178.89999999999998,-88.29999999903717,32.00000001880014,0.036000000000000004
5L385,Long Valley Caldera - late basalts and trachyandesites,37.8404731426476,-119.215425073606,7,8.6,55.2,487.0,2.7,,82.8,345.2,,,,,0.108,0.08399999999999999,,0.132,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,NRM,0,0,N,0,,0,0,[1],Mankinen et al. (1986),Mankinen et al. (1986),only NRM reported,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00642,Long_Valley_Caldera_volcanics,345.1999999942852,82.80000000018558,-55.2,188.6,-82.80000000018558,165.19999999428518,0.048000000000000015
5L360,Long Valley Caldera - late basalts and trachyandesites,37.5137472560747,-119.44054715943,8,340.2,60.2,189.0,4.1,,74.3,170.0,,,,,0.157,0.086,0.02,0.228,0.164,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,Age range based on range of ages for late basalts; K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00643,Long_Valley_Caldera_volcanics,170.00000000751575,74.29999999925445,-60.2,160.2,-74.29999999925445,350.0000000075157,0.14200000000000002
5L225,Long Valley Caldera - late basalts and trachyandesites,37.6418734471531,-119.03898787105,8,32.0,70.4,147.0,4.6,,62.5,282.7,,,,,0.157,0.086,0.02,0.228,0.164,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,Age range based on range of ages for late basalts; K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00644,Long_Valley_Caldera_volcanics,282.69999999998237,62.49999999998974,-70.4,212.0,-62.49999999998974,102.69999999998237,0.14200000000000002
5L201,Long Valley Caldera - late basalts and trachyandesites,37.7773000202286,-119.449436682709,8,21.7,58.6,707.0,2.1,,73.0,318.6,,,,,0.157,0.086,0.02,0.228,0.164,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,NRM,0,0,N,0,,0,0,[1],Mankinen et al. (1986),Mankinen et al. (1986),only NRM reported,Age range based on range of ages for late basalts; K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00645,Long_Valley_Caldera_volcanics,318.6000000012235,73.00000000007913,-58.6,201.7,-73.00000000007913,138.60000000122352,0.14200000000000002
5L326,Long Valley Caldera - late basalts and trachyandesites,37.7,118.93,8,32.9,47.5,15.0,14.7,,,,,,,,0.149,0.11699999999999999,,0.181,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,0,[2],Mankinen et al. (1986),Mankinen et al. (1986),site rejected because alpha95 exceeds 10 degrees,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00646,Long_Valley_Caldera_volcanics,217.48548156100887,61.17238766725383,-47.5,212.9,-61.17238766725383,37.48548156100887,0.064
5L217,Long Valley Caldera - late basalts and trachyandesites,37.474217688641,-118.074585675008,8,14.8,57.5,313.0,3.1,,78.3,324.2,,,,,0.157,0.086,0.02,0.228,0.164,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,Age range based on range of ages for late basalts; K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00647,Long_Valley_Caldera_volcanics,324.19999999936334,78.29999999998212,-57.5,194.8,-78.29999999998212,144.19999999936334,0.14200000000000002
5L258,Long Valley Caldera - late basalts and trachyandesites,37.7,118.93,7,325.4,75.3,673.0,2.3,,,,,,,,0.154,0.010000000000000009,,0.298,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,0,"[6, 9]",Mankinen et al. (1986),Mankinen et al. (1986),site rejected based on structural uncertainties,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00648,Long_Valley_Caldera_volcanics,89.45327028141374,57.57702466362536,-75.3,145.39999999999998,-57.57702466362536,269.4532702814137,0.288
5L266,Long Valley Caldera - late basalts and trachyandesites,37.7,118.93,8,2.1,84.2,66.0,6.9,,,,,,,,0.155,0.099,,0.211,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,0,"[6, 9]",Mankinen et al. (1986),Mankinen et al. (1986),site rejected based on structural uncertainties,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00649,Long_Valley_Caldera_volcanics,119.56937050500434,49.174237047790434,-84.2,182.1,-49.174237047790434,299.5693705050044,0.11199999999999999
5L274,Long Valley Caldera - late basalts and trachyandesites,37.7,118.93,8,66.6,68.9,187.0,4.1,,,,,,,,0.228,0.064,,0.392,,normal,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,BL-AF,0,0,N,0,,0,0,"[6, 9]",Mankinen et al. (1986),Mankinen et al. (1986),site rejected based on structural uncertainties,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00650,Long_Valley_Caldera_volcanics,168.48243105123586,42.54014965832543,-68.9,246.6,-42.54014965832543,348.48243105123584,0.328
5L313,Long Valley Caldera - quartz latites,37.7687865289011,-119.424431218215,8,3.1,62.4,262.0,3.4,,83.6,261.1,,,,,0.152,0.0,,0.304,,normal,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,NRM,0,0,N,0,,0,0,[1],Mankinen et al. (1986),Mankinen et al. (1986),only NRM reported,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00651,Long_Valley_Caldera_volcanics,261.09999999587285,83.59999999876315,-62.4,183.1,-83.59999999876315,81.09999999587285,0.304
5L321,Long Valley Caldera - quartz latites,37.7,-119.1,5,356.8,58.4,195.0,5.5,,87.1,181.0,,,,,0.148,0.086,,0.21,,normal,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,NRM,0,0,N,0,,0,0,[1],Mankinen et al. (1986),Mankinen et al. (1986),only NRM reported,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00652,Long_Valley_Caldera_volcanics,181.09642055751405,87.12714723820639,-58.4,176.8,-87.12714723820639,1.096420557514051,0.124
5L306,Long Valley Caldera - quartz latites,37.7596956588714,-118.887910438906,7,355.6,66.6,74.0,7.1,,78.2,226.9,,,,,0.154,0.052,0.02,0.256,0.092,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,Age range based on range of ages for quartz latites; K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00653,Long_Valley_Caldera_volcanics,226.900000000022,78.1999999999823,-66.6,175.60000000000002,-78.1999999999823,46.900000000022004,0.20400000000000001
5L290,Long Valley Caldera - moat rhyolites,37.6471934878034,-119.223192962282,8,349.7,50.9,136.0,4.8,,79.6,118.3,,,,,0.097,0.085,,0.109,,normal,igneous,volcanic,rhyolite,Igneous:Extrusive,Lava,Rhyolite,BL-AF,0,0,N,0,,0,1,[],Mankinen et al. (1986),Mankinen et al. (1986),,K-Ar ages not updated from 1986 standards,10.1029/JB091iB01p00654,Long_Valley_Caldera_volcanics,118.29999999961184,79.59999999995455,-50.9,169.7,-79.59999999995455,298.2999999996118,0.023999999999999994
