name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty,keep
B,,42.7723137101432,-107.090980809311,6,189.4,-62.3,131.4,5.9,,83.1,332.8,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,phonolite,Igneous:Extrusive,Not Specified,Phonolite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,152.80000000004924,-83.10000000000106,-62.3,189.4,-83.10000000000106,152.80000000004924,0.3999999999999986,True
C,,42.46812527116,-106.286263742003,9,202.0,-57.7,40.3,8.2,,72.8,350.2,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,latite,Igneous:Extrusive,Not Specified,Latite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,170.19999998358605,-72.80000000057773,-57.7,202.0,-72.80000000057773,170.19999998358605,0.3999999999999986,True
D,,42.7737555959495,-108.098623359537,6,159.4,-20.2,37.8,11.0,,53.0,107.0,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,vogesite,Igneous:Extrusive,Not Specified,Vogesite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,287.00000000571526,-53.00000000612817,-20.2,159.4,-53.00000000612817,287.00000000571526,0.3999999999999986,True
E,,42.809999995573,-107.359920508972,7,180.9,-58.0,37.6,10.0,,85.8,63.0,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,phonolite,Igneous:Extrusive,Not Specified,Phonolite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,242.9999999999966,-85.80000000000156,-58.0,180.9,-85.80000000000156,242.9999999999966,0.3999999999999986,True
G,,43.1120086529163,-106.388007298564,6,148.8,-75.9,7.6,26.5,,63.0,222.8,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,phonolite,Igneous:Extrusive,Not Specified,Phonolite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,42.800000000000864,-62.999999999999936,-75.9,148.8,-62.999999999999936,42.800000000000864,0.3999999999999986,True
H,,42.7417487948735,-107.418297794979,8,149.0,-71.1,548.6,2.4,,66.3,206.2,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,latite,Igneous:Extrusive,Not Specified,Latite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,26.200000000001086,-66.29999999999974,-71.1,149.0,-66.29999999999974,26.200000000001086,0.3999999999999986,True
I,,42.7848065235343,-108.962512942946,8,134.7,-62.7,50.0,7.9,,57.5,179.2,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,latite,Igneous:Extrusive,Not Specified,Latite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,359.20000000000067,-57.499999999999986,-62.7,134.7,-57.499999999999986,359.20000000000067,0.3999999999999986,True
J,,42.7522068586529,-107.366824645863,9,144.0,-65.4,80.0,5.8,,64.4,185.9,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,latite,Igneous:Extrusive,Not Specified,Latite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,5.8999999999514925,-64.40000000001011,-65.4,144.0,-64.40000000001011,5.8999999999514925,0.3999999999999986,True
L,,42.7772606865259,-107.47033247939,5,178.0,-71.7,13.3,21.8,,76.2,247.9,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,latite,Igneous:Extrusive,Not Specified,Latite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,67.90000000000022,-76.2,-71.7,178.0,-76.2,67.90000000000022,0.3999999999999986,True
M,,42.7322889105171,-107.482562098785,8,178.5,-47.1,237.9,3.6,,75.5,77.8,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,rhyolite,Igneous:Extrusive,Not Specified,Rhyolite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,257.8000000000002,-75.5,-47.1,178.5,-75.5,257.8000000000002,0.3999999999999986,True
N,,42.7916944673589,-107.44824759937,5,181.7,-61.1,10.3,25.0,,88.6,8.4,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,phonolite,Igneous:Extrusive,Not Specified,Phonolite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,188.4000000001381,-88.59999999999839,-61.1,181.7,-88.59999999999839,188.4000000001381,0.3999999999999986,True
P,,42.6207711852478,-107.358309925807,7,165.0,-16.0,6.6,25.4,,53.1,97.9,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,latite,Igneous:Extrusive,Not Specified,Latite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,277.9000000003023,-53.10000000048018,-16.0,165.0,-53.10000000048018,277.9000000003023,0.3999999999999986,True
Q,,42.6447862466511,-107.971152025432,5,174.2,-60.7,32.2,13.7,,85.6,151.6,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,phonolite,Igneous:Extrusive,Not Specified,Phonolite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,331.60000005697225,-85.60000000080684,-60.7,174.2,-85.60000000080684,331.60000005697225,0.3999999999999986,True
R,,42.8529212435619,-106.943247931385,7,137.5,-67.7,179.6,4.5,,60.3,193.2,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,Rhyolite,Igneous:Extrusive,Not Specified,Rhyolite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,13.199999999873866,-60.300000000042026,-67.7,137.5,-60.300000000042026,13.199999999873866,0.3999999999999986,True
S,,43.2754926423929,-105.494522953108,6,160.8,-58.9,23.5,14.2,,75.2,156.9,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,phonolite,Igneous:Extrusive,Not Specified,Phonolite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,336.8999999403648,-75.19999999789613,-58.9,160.8,-75.19999999789613,336.8999999403648,0.3999999999999986,True
T,,42.7566059936121,-107.269253041345,6,148.8,-29.7,19.7,15.5,,52.2,127.1,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,phonolite,Igneous:Extrusive,Not Specified,Phonolite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,307.0999999999989,-52.19999999999893,-29.7,148.8,-52.19999999999893,307.0999999999989,0.3999999999999986,True
U,,42.722905994525,-107.281121156901,9,169.5,-20.9,12.1,15.4,,56.8,91.8,,,,,44.900000000000006,44.7,1.0,45.1,2.6,uniform,igneous,volcanic,vogesite,Igneous:Extrusive,Not Specified,Vogesite,AF,1,0,R,0,,0,1,[],Sheriff and Shive (1980),Sheriff and Shive (1980) [re-calculated after Pekarek et al. (1974)],,"age range based on two K-Ar ages originally from Pekarek et al. (1974), but re-calculated (although with no associated description of how) by Sheriff and Shive (1980); true age range is likely to be greater, but haven't found newer age dates from Rattlesnake volcanics",10.1029/GL007i008p00589,Rattlesnake_Hills_volcanics,271.8000000000232,-56.80000000004278,-20.9,169.5,-56.80000000004278,271.8000000000232,0.3999999999999986,True
JQ1,La Cruces Formation,19.57,-99.59,10,350.4,43.1,113.0,4.6,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,N,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,203.96101415646612,79.55746727740164,-43.1,170.39999999999998,-79.55746727740164,23.96101415646612,1.779,True
JQ2,La Cruces Formation,19.56,-99.58,10,336.4,44.1,209.9,3.3,,,,,,,,3.71,3.31,,4.11,,normal,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,N,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,190.93192941357572,67.37657393923408,-44.1,156.39999999999998,-67.37657393923408,10.931929413575716,0.8000000000000003,True
JQ3,La Cruces Formation,19.56,-99.58,10,360.7,48.3,116.9,4.5,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,N,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,264.0227783133831,80.23864915292012,-48.3,180.7,-80.23864915292012,84.02277831338313,1.779,True
JQ4,La Cruces Formation,19.56,-99.56,10,169.0,-14.2,,,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,R,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,302.77699871117255,-73.67573774499849,-14.2,169.0,-73.67573774499849,302.77699871117255,1.779,True
AJ1,La Cruces Formation,19.53,-99.5,9,173.3,-22.8,181.5,3.8,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,R,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,301.560364758565,-79.98984851461391,-22.8,173.3,-79.98984851461391,301.560364758565,1.779,True
AJ2,La Cruces Formation,19.52,-99.47,10,151.0,-21.9,91.2,5.1,,,,,,,,2.9,2.5,,3.3,,normal,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,R,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,338.5587158583105,-60.93049203979981,-21.9,151.0,-60.93049203979981,338.5587158583105,0.7999999999999998,True
IT,La Cruces Formation,19.52,-99.48,10,171.3,-20.9,258.2,3.0,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,R,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,305.6961407809714,-77.90832651284444,-20.9,171.3,-77.90832651284444,305.6961407809714,1.779,True
IT2,La Cruces Formation,19.52,-99.48,10,151.3,-23.0,149.0,4.0,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,R,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,339.55438237630034,-61.41274436444303,-23.0,151.3,-61.41274436444303,339.55438237630034,1.779,True
ST2,La Cruces Formation,19.514,-99.482,5,145.3,-34.6,121.4,7.0,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,R,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,355.58611995937895,-57.29748281800756,-34.6,145.3,-57.29748281800756,355.58611995937895,1.779,True
JI1,La Cruces Formation,19.51,-99.48,7,176.5,-22.3,312.2,3.4,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,R,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,284.0714926815238,-81.3922034376373,-22.3,176.5,-81.3922034376373,284.0714926815238,1.779,True
ST3,La Cruces Formation,19.5,-99.48,10,174.6,-33.8,211.4,3.3,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,R,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,340.39614354990135,-84.79881180689722,-33.8,174.6,-84.79881180689722,340.39614354990135,1.779,True
PL,La Cruces Formation,19.52,-99.44,10,12.3,23.5,225.6,3.2,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,N,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,20.26910083034848,76.1328293875169,-23.5,192.3,-76.1328293875169,200.2691008303485,1.779,True
ST4,La Cruces Formation,19.49,-99.48,10,349.1,33.1,57.8,6.4,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,N,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,164.3764424712333,79.58220284215132,-33.1,169.10000000000002,-79.58220284215132,344.3764424712333,1.779,True
ST5,La Cruces Formation,19.47,-99.48,9,359.0,7.3,249.7,3.3,,,,,,,,2.8205,1.931,0.76,3.71,0.4,uniform,igneous,volcanic,mafic to intermediate lavas,Igneous:Extrusive,Lava,Basalt:Andesite,AF-TH,1,0,N,0,,0,1,[],Osete et al. (2000),Osete et al. (2000); Ruiz-Martínez et al. (2000),,,10.1016/S0040-1951(99)00312-1,Sierra_de_Las_Cruces,84.17952836728665,74.16475553722225,-7.3,179.0,-74.16475553722225,264.17952836728665,1.779,True
